Geneid	logFC	logCPM	F	PValue	adj.PVal	FDR	Locus	ID
cds3267	-0.466301021614297	4.75462646181999	49.1484636358392	2.13491005982392e-05	4.83422162971624e-05	4.83422162971624e-05	RPHASCH2410_CH13580	WP_016734317.1
cds3249	0.508586004472565	6.96532400393559	49.1019792598983	2.1442292044967e-05	4.85238809699586e-05	4.85238809699586e-05	RPHASCH2410_CH13490	WP_016734332.1
cds2392	0.463219440229923	5.06629274779993	48.9460318451212	2.17584617376276e-05	4.92096207153718e-05	4.92096207153718e-05	RPHASCH2410_CH00555	WP_012483400.1
cds479	0.514948140380669	4.90535176916669	48.9308746806437	2.17894840710622e-05	4.92500234770445e-05	4.92500234770445e-05	RPHASCH2410_PB00630	WP_016736752.1
cds1181	-1.2778560617901	2.64971864683805	48.7715453844128	2.21187652119322e-05	4.99641147786735e-05	4.99641147786735e-05		end_range=422244,.
cds722	-0.457468981952823	5.19506085507462	48.6788527989185	2.23130331671743e-05	5.03725471319261e-05	5.03725471319261e-05	RPHASCH2410_PB01830	WP_016736640.1
cds1202	-0.633875795992551	4.84520961124079	48.6052619386751	2.24687028701463e-05	5.06934025575392e-05	5.06934025575392e-05	RPHASCH2410_PD00045	WP_016735373.1
cds2794	-0.356861576386839	7.00990949095394	48.586834490889	2.25078837184722e-05	5.07512100953262e-05	5.07512100953262e-05	RPHASCH2410_CH02640	WP_012483696.1
cds1613	0.622636965482608	4.20084786937705	48.5140615038862	2.26634057060534e-05	5.10711183370005e-05	5.10711183370005e-05	RPHASCH2410_PD02110	WP_016735734.1
cds578	0.379396775522663	7.0373289788498	48.506583828957	2.26794578987302e-05	5.10765408633857e-05	5.10765408633857e-05	RPHASCH2410_PB01125	WP_016736520.1
cds82	0.406246037845279	11.3706907050662	48.4887495019781	2.27177967533194e-05	5.11254681623857e-05	5.11254681623857e-05	RPHASCH2410_PA00420	WP_016736873.1
cds705	-0.477479213184665	5.22380996735267	48.483776512697	2.27285009410125e-05	5.11254681623857e-05	5.11254681623857e-05	RPHASCH2410_PB01745	WP_012490551.1
cds6513	-0.70829389604343	3.69681333445079	48.3118494857315	2.31022564943545e-05	5.1934982617639e-05	5.1934982617639e-05	RPHASCH2410_CH12030	WP_016734543.1
cds4361	-0.570669534740524	4.5803392120209	48.2742730385603	2.31849082921023e-05	5.20895028435407e-05	5.20895028435407e-05		WP_080515673.1
cds5622	-0.448833150717899	7.58682984445484	48.2267289532917	2.32899854291635e-05	5.22941904387277e-05	5.22941904387277e-05	RPHASCH2410_CH21650	WP_012483992.1
cds600	-0.633345383573265	3.81750964089265	48.2037930757253	2.33408769970374e-05	5.23770399280042e-05	5.23770399280042e-05		WP_016736537.1
cds1615	0.696829032123708	3.54498244138384	48.1258474802756	2.3514811640616e-05	5.27357339549584e-05	5.27357339549584e-05	RPHASCH2410_PD02120	WP_016735736.1
cds61	0.743443536619581	3.71635645533437	48.0168534526617	2.37606036327672e-05	5.32550535314059e-05	5.32550535314059e-05	RPHASCH2410_PA00315	WP_016736892.1
cds1095	0.419449422477108	6.36589636679149	47.9112621112332	2.4001620207373e-05	5.37630547194478e-05	5.37630547194478e-05	RPHASCH2410_PC01685	WP_008534397.1
cds4364	0.67103263511294	5.15734949873402	47.7702831414545	2.43279255459778e-05	5.44613787790639e-05	5.44613787790639e-05	RPHASCH2410_CH19125	WP_016733376.1
cds6498	1.14592231028674	2.87867006491332	47.6433467094219	2.46262180642514e-05	5.50961949877424e-05	5.50961949877424e-05	RPHASCH2410_CH11960	WP_016734557.1
cds1276	-0.699902635578323	4.1335884130508	47.498662002203	2.49715001232628e-05	5.58353195707125e-05	5.58353195707125e-05	RPHASCH2410_PD00435	WP_016735440.1
cds2923	0.33835655663884	6.41463750976877	47.3972093500426	2.52170227779442e-05	5.63506365718479e-05	5.63506365718479e-05		WP_016733055.1
cds1785	-0.536024762502934	4.5148971505762	47.2434082648379	2.55946904674945e-05	5.71604572910691e-05	5.71604572910691e-05	RPHASCH2410_PD02970	WP_016735889.1
cds2051	-0.311651618663679	7.78412703623677	47.1504726880905	2.58261364065821e-05	5.76429508466529e-05	5.76429508466529e-05	RPHASCH2410_PD04295	WP_016736107.1
cds2743	0.509583594036816	5.82072406283622	47.0571138857663	2.60611285583759e-05	5.81327796150186e-05	5.81327796150186e-05	RPHASCH2410_CH02390	WP_016732939.1
cds6381	0.328614485041844	9.57950543791477	46.9123959672148	2.64304056627562e-05	5.89213867752808e-05	5.89213867752808e-05	RPHASCH2410_CH11360	WP_029531617.1
cds1612	0.623019005453603	5.79368066292987	46.8459322678365	2.66020696970657e-05	5.92687779024506e-05	5.92687779024506e-05	RPHASCH2410_PD02105	WP_016735733.1
cds3759	-0.439322072647682	5.43100250977281	46.8268208662908	2.66516745574835e-05	5.93439725572044e-05	5.93439725572044e-05	RPHASCH2410_CH16025	WP_012484976.1
cds1564	0.436632652458514	6.11937260856924	46.7484949297484	2.68561189623015e-05	5.97636464184866e-05	5.97636464184866e-05	RPHASCH2410_PD01875	WP_016735689.1
cds4844	0.449360210679974	8.79332641753883	46.6515269852962	2.71117932741037e-05	6.02967571152527e-05	6.02967571152527e-05	RPHASCH2410_CH05005	WP_016736458.1
cds2869	0.363211925709689	9.6815916468423	46.4827621323355	2.75636613618582e-05	6.1265311447408e-05	6.1265311447408e-05	RPHASCH2410_CH03025	WP_016733019.1
cds6460	-0.325028761865018	9.14251002732767	46.373153215841	2.78619044070763e-05	6.18914588698436e-05	6.18914588698436e-05	RPHASCH2410_CH11750	WP_016734585.1
cds138	0.331852712651139	7.76048878667267	46.2931895360191	2.80818889258158e-05	6.23431258892816e-05	6.23431258892816e-05	RPHASCH2410_PA00700	WP_016736824.1
cds1176	-0.783717547668744	3.16257996195238	46.2820540699072	2.81126856261733e-05	6.23745004734835e-05	6.23745004734835e-05	RPHASCH2410_PC02090	WP_008536071.1
cds2018	0.482577724493956	5.00299298549538	46.217686583278	2.82914865004246e-05	6.27340248643894e-05	6.27340248643894e-05		gbkey=CDS
cds4518	0.36880599058398	7.25203121037204	46.2039958062882	2.83296899071603e-05	6.27562434682664e-05	6.27562434682664e-05	RPHASCH2410_CH19915	WP_010023807.1
cds6402	0.357447550880134	6.85571888707491	46.2020805704017	2.83350391294069e-05	6.27562434682664e-05	6.27562434682664e-05	RPHASCH2410_CH11460	WP_029531616.1
cds4610	-0.339178731019764	8.1475176867721	46.0904617413382	2.86488590325056e-05	6.34137666225124e-05	6.34137666225124e-05	RPHASCH2410_CH03795	WP_029532208.1
cds1686	-0.406392640791756	10.0849444351384	45.9457397919616	2.90618809370454e-05	6.42899647443033e-05	6.42899647443033e-05		WP_016735799.1
cds6504	0.440075387442367	7.11910186011258	45.9309157955451	2.91045828155758e-05	6.43188163561616e-05	6.43188163561616e-05	RPHASCH2410_CH11985	WP_029531598.1
cds2195	1.25680765798492	1.59027205371685	45.929283037967	2.91092906511722e-05	6.43188163561616e-05	6.43188163561616e-05		WP_080956220.1
cds2288	0.349020503010553	8.20708535734205	45.8576057291288	2.93168514777021e-05	6.47392183368961e-05	6.47392183368961e-05	RPHASCH2410_CH00010	WP_016734163.1
cds1468	-0.495256866848818	4.92616163881496	45.6584570052009	2.99027776548985e-05	6.59941608268191e-05	6.59941608268191e-05	RPHASCH2410_PD01390	WP_016735607.1
cds969	-0.45176219512339	10.2372523752542	45.650038770145	2.99278484670866e-05	6.60105697185063e-05	6.60105697185063e-05	RPHASCH2410_PC01090	WP_004674376.1
cds3684	-0.46093366096385	4.80800576484334	45.5466993980738	3.02376405922109e-05	6.66545870062695e-05	6.66545870062695e-05	RPHASCH2410_CH15655	WP_010017461.1
cds2840	0.522035405815638	4.81164129111458	45.4571527741069	3.05091505907502e-05	6.72135083350077e-05	6.72135083350077e-05	RPHASCH2410_CH02875	WP_016732995.1
cds4595	0.346892660758458	9.5736710734686	45.4232139934764	3.06128063299572e-05	6.74021965253115e-05	6.74021965253115e-05	RPHASCH2410_CH03710	WP_016737233.1
cds1443	0.653651422076697	5.43464799520266	45.3795398198393	3.07468084083673e-05	6.76574390784944e-05	6.76574390784944e-05		WP_029531745.1
cds1811	0.509012038534336	5.5081228161568	45.3229073359462	3.09216022470276e-05	6.80020900179932e-05	6.80020900179932e-05	RPHASCH2410_PD03095	WP_016735914.1
cds391	0.398721119604514	7.06615991152506	45.3075143447064	3.09693147135714e-05	6.80670258208443e-05	6.80670258208443e-05	RPHASCH2410_PB00195	WP_004675828.1
cds1616	0.862428774692248	3.23021363251997	45.2980215164159	3.09987822368173e-05	6.80918086340417e-05	6.80918086340417e-05	RPHASCH2410_PD02125	WP_016735737.1
cds787	-0.574444093033124	5.39714487515957	45.2455221124402	3.11623493898005e-05	6.84109523554389e-05	6.84109523554389e-05	RPHASCH2410_PC00220	WP_012489555.1
cds4438	-0.503041723970959	9.08536724469991	45.3084118740954	3.14129307592269e-05	6.89206329611878e-05	6.89206329611878e-05	RPHASCH2410_CH19515	WP_012484292.1
cds4319	-0.318639828841497	9.4180747901123	45.1424946217876	3.14863139221786e-05	6.90411675516782e-05	6.90411675516782e-05	RPHASCH2410_CH18900	WP_016733566.1
cds49	0.595444247731284	4.62022860932852	45.0880106343994	3.16592430356826e-05	6.9379711172459e-05	6.9379711172459e-05	RPHASCH2410_PA00255	WP_016736903.1
cds895	-1.00875502602899	4.98432483764612	53.9910773590316	3.17907887004669e-05	6.96272218290506e-05	6.96272218290506e-05		gbkey=CDS
cds159	1.0264855395175	3.17150666418685	44.9637567449605	3.20578306719386e-05	7.01710293596879e-05	7.01710293596879e-05	RPHASCH2410_PA00810	WP_004674652.1
cds1723	0.5465284424344	4.67361186280007	44.8780041188295	3.23363696946662e-05	7.07035125340849e-05	7.07035125340849e-05	RPHASCH2410_PD02665	WP_016735834.1
cds4325	0.422023349513102	6.91933607362423	44.8772364287853	3.2338876157722e-05	7.07035125340849e-05	7.07035125340849e-05	RPHASCH2410_CH18930	WP_016733568.1
cds3295	-0.307685688977755	8.91967914992592	44.8233534097929	3.25153755994752e-05	7.10478989310191e-05	7.10478989310191e-05	RPHASCH2410_CH13730	WP_016734298.1
cds5916	0.566945644963824	5.27628874318599	44.6772763910362	3.29996178888536e-05	7.20479885347905e-05	7.20479885347905e-05	RPHASCH2410_CH08930	WP_016734966.1
cds624	1.46632272995196	2.03481734497644	44.6737034620377	3.30115683508324e-05	7.20479885347905e-05	7.20479885347905e-05	RPHASCH2410_PB01345	WP_080956176.1
cds668	0.793802135635877	4.90087988500569	46.3954251009726	3.3508307667769e-05	7.30895079256757e-05	7.30895079256757e-05	RPHASCH2410_PB01560	WP_010020982.1
cds1748	0.470190113301353	5.29056283300975	44.4653092450606	3.37175153951862e-05	7.35030053140255e-05	7.35030053140255e-05	RPHASCH2410_PD02790	WP_016735855.1
cds4736	0.627081881473504	3.90163193732366	44.2771575137024	3.43702477739258e-05	7.48823267856834e-05	7.48823267856834e-05	RPHASCH2410_RS04300	WP_016737331.1
cds1008	1.92302790978437	8.40983075893423	129.086049511607	3.5300946930851e-05	7.68652963130747e-05	7.68652963130747e-05		gbkey=CDS
cds1155	-0.756829961553098	3.71106051022097	43.9188593480019	3.56549864965282e-05	7.75910549165727e-05	7.75910549165727e-05	RPHASCH2410_PC01975	WP_008536036.1
cds956	-0.291763923942407	8.56705579340701	43.8914165781201	3.57557046653014e-05	7.77461788368712e-05	7.77461788368712e-05	RPHASCH2410_PC01045	WP_016737392.1
cds1458	-0.741108750119977	3.42292860316773	43.888123854631	3.57678119041123e-05	7.77461788368712e-05	7.77461788368712e-05		gbkey=CDS
cds957	0.828979059857989	2.91127409371701	43.6674561569197	3.659034680058e-05	7.94879095035234e-05	7.94879095035234e-05	RPHASCH2410_PC01050	WP_077991540.1
cds2197	0.420148969958476	5.87556407546629	43.613753995871	3.67938874261547e-05	7.98837126659496e-05	7.98837126659496e-05	RPHASCH2410_PD05005	WP_016735293.1
cds1324	-0.330667162722723	11.2995688208659	43.5207024959675	3.71497433929527e-05	8.06095591419258e-05	8.06095591419258e-05	RPHASCH2410_PD00665	WP_020465384.1
cds1589	-0.403436001082811	6.28736526231763	43.4149323223791	3.75591861861074e-05	8.14507728242178e-05	8.14507728242178e-05	RPHASCH2410_PD01995	WP_004673652.1
cds3727	-0.562698956658002	4.00948646419899	43.2486733459933	3.82136085587923e-05	8.28219668995713e-05	8.28219668995713e-05	RPHASCH2410_CH15865	WP_016733908.1
cds3752	0.369013559098183	5.93595137337742	43.0656824184061	3.89495175969651e-05	8.43680812300003e-05	8.43680812300003e-05	RPHASCH2410_CH15990	WP_012484970.1
cds109	0.670660718035621	7.69778677684115	51.3263187994985	3.91214847509255e-05	8.46663831245646e-05	8.46663831245646e-05	RPHASCH2410_PA00555	WP_016736848.1
cds2239	0.472508583913776	5.65755642610983	43.0208221789517	3.91324720292538e-05	8.46663831245646e-05	8.46663831245646e-05	RPHASCH2410_PD05215	WP_016735331.1
cds4618	-0.353958603779536	6.61217966783658	43.0012254375497	3.92127121885712e-05	8.4790977308967e-05	8.4790977308967e-05	RPHASCH2410_CH03840	WP_029532214.1
cds1617	0.777446387341937	3.8499374427601	42.8761066124055	3.97296244858207e-05	8.5859113424034e-05	8.5859113424034e-05	RPHASCH2410_PD02130	WP_029531779.1
cds2337	-0.474065911538027	4.85695246106525	42.7734211960021	4.0159875692922e-05	8.67388428843664e-05	8.67388428843664e-05	RPHASCH2410_CH00275	WP_016734108.1
cds2799	0.439704604294565	5.80208735882159	42.7496954114406	4.02600676591849e-05	8.69050941455185e-05	8.69050941455185e-05	RPHASCH2410_CH02665	WP_046977054.1
cds6408	0.66567020586636	3.97772448640534	42.6266454907895	4.07844568735363e-05	8.79862951456175e-05	8.79862951456175e-05		gbkey=CDS
cds239	0.520497765535962	4.35605005525736	42.5209837237899	4.12411910548014e-05	8.89203791003006e-05	8.89203791003006e-05	RPHASCH2410_PA01185	WP_029532123.1
cds334	-0.581459509905221	4.05500204531006	42.4534128288829	4.15364403730278e-05	8.95054095084877e-05	8.95054095084877e-05	RPHASCH2410_PA01660	WP_016736970.1
cds2756	0.520697781683469	4.28508333417195	42.3523985060126	4.19824882684974e-05	9.04068952420173e-05	9.04068952420173e-05	RPHASCH2410_CH02455	WP_016732946.1
cds2934	0.290081726334867	8.13773316905287	42.3477620848458	4.20030966673439e-05	9.04068952420173e-05	9.04068952420173e-05	RPHASCH2410_CH03365	WP_029531202.1
cds1223	0.486408029435469	5.08151068218648	42.3283697188345	4.20894232514494e-05	9.04739170973041e-05	9.04739170973041e-05	RPHASCH2410_PD00170	WP_029531722.1
cds4857	0.374177540776445	6.13275904347502	42.3263883468284	4.20982552702057e-05	9.04739170973041e-05	9.04739170973041e-05	RPHASCH2410_CH05065	WP_016736450.1
cds366	-0.412324522608698	8.88320700973475	42.3244832050118	4.21067495547699e-05	9.04739170973041e-05	9.04739170973041e-05	RPHASCH2410_PB00070	WP_016736670.1
cds2925	-0.465856947967903	5.21033640750133	42.2974880594459	4.22273281736494e-05	9.0680946273075e-05	9.0680946273075e-05		WP_016733057.1
cds6418	0.483168768346123	5.35334746038169	42.1187117685489	4.30362370606996e-05	9.23650431870404e-05	9.23650431870404e-05	RPHASCH2410_CH11540	WP_016734616.1
cds5935	0.460054155362752	6.02286711641084	42.1082498954681	4.3084137968768e-05	9.2414858691747e-05	9.2414858691747e-05	RPHASCH2410_CH09025	WP_016734954.1
cds2353	0.457885609048414	6.66668646736107	42.0795177431387	4.32160157278403e-05	9.26446431095682e-05	9.26446431095682e-05	RPHASCH2410_CH00350	WP_016734092.1
cds4838	-0.415629894412611	6.17692678408681	41.9154772634019	4.39781404507531e-05	9.42244875255689e-05	9.42244875255689e-05	RPHASCH2410_CH04975	WP_029531901.1
cds2214	-0.398811489060807	8.27332186233184	41.8896740956629	4.40994603337618e-05	9.44303661494683e-05	9.44303661494683e-05	RPHASCH2410_PD05090	WP_012490360.1
cds1362	-0.40154361826499	5.81570858932696	41.8490448088649	4.42912908955456e-05	9.47869078456416e-05	9.47869078456416e-05	RPHASCH2410_PD00850	WP_016735518.1
cds1813	-0.431540981305669	6.00987395292643	41.809581273453	4.44785614653929e-05	9.51332888942661e-05	9.51332888942661e-05	RPHASCH2410_PD03110	WP_012490071.1
cds6525	0.447462849769075	5.75446742202224	41.7370674198895	4.4825112659004e-05	9.58197582425197e-05	9.58197582425197e-05	true	WP_016734532.1
cds1607	1.2396211009948	3.04952082102024	41.6671716173189	4.51621737562793e-05	9.64491374031832e-05	9.64491374031832e-05		end_range=414906,.
cds2874	-0.34774342110678	6.00711795071152	41.6653339089211	4.51710761068074e-05	9.64491374031832e-05	9.64491374031832e-05	RPHASCH2410_CH03050	WP_016733022.1
cds2042	0.496413692855476	4.3571080160515	41.6483494489637	4.52534515262782e-05	9.65699367519152e-05	9.65699367519152e-05	RPHASCH2410_PD04250	WP_016736103.1
cds4563	-0.425420608402602	6.10995398115081	41.5738119835471	4.5617065846714e-05	9.72527696640726e-05	9.72527696640726e-05	RPHASCH2410_CH20145	WP_016733348.1
cds1527	-0.599203012439139	3.98599365940018	41.5721122670032	4.5625397683706e-05	9.72527696640726e-05	9.72527696640726e-05	RPHASCH2410_PD01695	WP_016735656.1
cds5886	0.403634745951978	5.72744287440101	41.4323658005879	4.6316610210012e-05	9.86699328492173e-05	9.86699328492173e-05	RPHASCH2410_CH08780	WP_016734984.1
cds1809	-0.325848851531631	6.73039967882082	41.1604545029616	4.76973039441664e-05	0.000101553474779872	0.000101553474779872	RPHASCH2410_PD03085	WP_016735912.1
cds1103	0.613870340533375	3.94795872888292	40.9866747863676	4.8605182841145e-05	0.000103427628979196	0.000103427628979196	RPHASCH2410_PC01725	WP_016737445.1
cds2686	0.29200612722025	7.83090367524027	40.89940430824	4.90688016788724e-05	0.000104354843570466	0.000104354843570466	RPHASCH2410_CH02075	WP_029531144.1
cds4592	-0.365063797258789	6.35702023774068	40.7900566935566	4.96570957852966e-05	0.000105546002001343	0.000105546002001343	RPHASCH2410_CH03695	WP_016737229.1
cds2248	0.806250663454153	2.92812398897548	40.7430364851467	4.99126247115355e-05	0.000106028918442269	0.000106028918442269	RPHASCH2410_PD05260	WP_029531710.1
cds4538	0.531441291935924	5.15154226178977	40.7179357346342	5.00496690903128e-05	0.000106259734205922	0.000106259734205922	RPHASCH2410_CH20010	WP_016733334.1
cds5856	0.623748208687388	4.67933210346684	40.6835459581038	5.02381515835151e-05	0.000106599433887243	0.000106599433887243	RPHASCH2410_CH08625	WP_016735008.1
cds112	0.800164312773111	3.11364617591151	40.6354216263269	5.05033191982237e-05	0.000107101373234533	0.000107101373234533	RPHASCH2410_PA00570	WP_029532047.1
cds4777	0.568291933261375	5.5084577441144	40.5917834509502	5.0745197812035e-05	0.000107553383584625	0.000107553383584625	RPHASCH2410_CH04635	WP_016737512.1
cds5924	-0.321997827829057	7.49941993783111	40.4675278777873	5.14414545616137e-05	0.000108967382243418	0.000108967382243418	RPHASCH2410_CH08970	WP_016734958.1
cds4486	-0.623484744010683	5.33788433352192	40.2822253139433	5.25008573144577e-05	0.000111148591022633	0.000111148591022633	RPHASCH2410_CH19755	WP_016733468.1
cds243	0.434403126497191	6.23404744863917	40.276668734982	5.25330209024914e-05	0.000111153814153774	0.000111153814153774	RPHASCH2410_PA01205	WP_016737055.1
cds4551	-0.370316789708858	7.95801628316307	40.1325916782322	5.33751752106698e-05	0.000112871910064145	0.000112871910064145	RPHASCH2410_CH20080	WP_016733339.1
cds4397	-0.293360414383895	7.70488998428247	40.0922115811205	5.361405733478e-05	0.000113313052853801	0.000113313052853801		gbkey=CDS
cds2792	0.354437218939442	6.57701505262519	40.0644736899445	5.37788818693618e-05	0.00011359726570938	0.00011359726570938	RPHASCH2410_CH02630	WP_012483694.1
cds964	0.918773885224082	2.53279428639625	40.0131789424439	5.40852656016644e-05	0.000114180005159069	0.000114180005159069		gbkey=CDS
cds1853	-0.444276588483102	6.25485793532395	39.9365068542128	5.45470805593242e-05	0.000115090035250028	0.000115090035250028		gbkey=CDS
cds4560	-0.487816325021699	10.9723800764902	39.9240173228801	5.46227484235908e-05	0.000115184759070141	0.000115184759070141	RPHASCH2410_CH20130	WP_016733346.1
cds4760	0.505239629286693	7.28828320126104	40.8575546116909	5.50650601657075e-05	0.000116052094707344	0.000116052094707344	RPHASCH2410_CH04545	WP_004677360.1
